user ID,purchase ID,bought at,SKU,product,number of purchases,condition,global ratings,shares on social media,reviews
228,14430,2022-03-17T03:44:18.858810,231,Smartphone,3,new,2,4,80
1018,14431,2022-03-17T03:44:18.858815,232,Smartphone,1,like new,4,2,13
1032,14432,2022-03-17T03:44:18.858819,233,Speakers,1,used,2,0,32
254,14433,2022-03-17T03:44:18.858824,234,Laptop,2,new,2,2,83
1594,14434,2022-03-17T03:44:18.858828,235,Laptop,2,slightly damaged,0,1,14
1100,14435,2022-03-17T03:44:18.858832,236,Laptop,1,new,2,4,88
227,14436,2022-03-17T03:44:18.858837,237,Laptop,2,new,4,4,97
526,14437,2022-03-17T03:44:18.858841,238,Smartphone,1,used,0,0,52
1082,14438,2022-03-17T03:44:18.858845,239,TV,2,slightly damaged,0,1,18
1133,14439,2022-03-17T03:44:18.858851,240,Speakers,2,slightly damaged,2,1,18
101,14440,2022-03-17T03:44:18.858855,241,Laptop,2,new,4,2,88
425,14441,2022-03-17T03:44:18.858860,242,Laptop,1,like new,4,2,10
460,14442,2022-03-17T03:44:18.858864,243,Speakers,1,used,0,0,44
770,14443,2022-03-17T03:44:18.858868,244,Laptop,1,used,0,2,46
546,14444,2022-03-17T03:44:18.858873,245,TV,2,slightly damaged,0,1,20
978,14445,2022-03-17T03:44:18.858877,246,TV,2,like new,2,2,22
542,14446,2022-03-17T03:44:18.858882,247,TV,2,like new,3,2,16
1676,14447,2022-03-17T03:44:18.858887,248,Laptop,1,like new,3,2,29
1850,14448,2022-03-17T03:44:18.858891,249,Laptop,1,new,4,2,90
464,14449,2022-03-17T03:44:18.858896,250,Camera,3,like new,3,2,9
666,14450,2022-03-17T03:44:18.858900,251,Smartphone,1,used,1,2,33
294,14451,2022-03-17T03:44:18.858904,252,Laptop,2,new,2,4,89
1272,14452,2022-03-17T03:44:18.858909,253,Speakers,1,new,2,4,80
1124,14453,2022-03-17T03:44:18.858913,254,TV,3,new,2,4,92
1333,14454,2022-03-17T03:44:18.858920,255,TV,3,new,2,4,96
624,14455,2022-03-17T03:44:18.858924,256,Speakers,1,like new,1,2,26
821,14456,2022-03-17T03:44:18.858928,257,Camera,1,refurbished,4,4,54
47,14457,2022-03-17T03:44:18.858933,258,TV,3,used,1,0,52
681,14458,2022-03-17T03:44:18.858938,259,TV,3,used,1,2,52
518,14459,2022-03-17T03:44:18.858942,260,Laptop,2,slightly damaged,1,1,20
277,14460,2022-03-17T03:44:18.858946,261,Smartphone,1,slightly damaged,2,0,23
64,14461,2022-03-17T03:44:18.858951,262,Smartphone,2,refurbished,4,4,46
1812,14462,2022-03-17T03:44:18.858956,263,Speakers,3,slightly damaged,0,2,26
990,14463,2022-03-17T03:44:18.858960,264,Speakers,1,used,2,2,56
189,14464,2022-03-17T03:44:18.858965,265,Camera,1,refurbished,4,4,49
281,14465,2022-03-17T03:44:18.858969,266,Speakers,1,refurbished,4,4,44
96,14466,2022-03-17T03:44:18.858974,267,TV,2,slightly damaged,1,2,30
666,14467,2022-03-17T03:44:18.858978,268,Camera,1,refurbished,4,4,74
983,14468,2022-03-17T03:44:18.858983,269,Smartphone,2,refurbished,4,4,56
212,14469,2022-03-17T03:44:18.858987,270,TV,2,slightly damaged,1,0,11
440,14470,2022-03-17T03:44:18.858992,271,Camera,2,used,0,0,53
1548,14471,2022-03-17T03:44:18.858996,272,Laptop,2,refurbished,4,4,47
1426,14472,2022-03-17T03:44:18.859000,273,Laptop,1,used,2,0,52
1853,14473,2022-03-17T03:44:18.859005,274,TV,3,new,4,4,100
1130,14474,2022-03-17T03:44:18.859010,275,Camera,2,refurbished,4,4,61
1406,14475,2022-03-17T03:44:18.859015,276,Camera,1,new,2,4,97
519,14476,2022-03-17T03:44:18.859019,277,TV,2,refurbished,4,4,66
641,14477,2022-03-17T03:44:18.859023,278,Speakers,1,new,2,2,88
1258,14478,2022-03-17T03:44:18.859028,279,Speakers,2,slightly damaged,1,0,15
1782,14479,2022-03-17T03:44:18.859034,280,Speakers,1,used,1,0,32
1327,14480,2022-03-17T03:44:18.859039,281,Smartphone,3,new,2,2,86
697,14481,2022-03-17T03:44:18.859043,282,Camera,2,like new,1,2,21
83,14482,2022-03-17T03:44:18.859048,283,TV,2,refurbished,4,4,58
229,14483,2022-03-17T03:44:18.859052,284,Smartphone,3,like new,2,2,2
1325,14484,2022-03-17T03:44:18.859057,285,TV,2,new,2,2,100
259,14485,2022-03-17T03:44:18.859061,286,Smartphone,1,used,2,0,57
820,14486,2022-03-17T03:44:18.859066,287,Camera,2,used,2,2,30
574,14487,2022-03-17T03:44:18.859070,288,Camera,2,new,4,2,86
1163,14488,2022-03-17T03:44:18.859075,289,Speakers,1,new,2,2,83
1812,14489,2022-03-17T03:44:18.859080,290,Speakers,1,used,0,0,49
490,14490,2022-03-17T03:44:18.859085,291,Laptop,1,slightly damaged,1,2,36
538,14491,2022-03-17T03:44:18.859089,292,Camera,2,slightly damaged,0,0,33
1514,14492,2022-03-17T03:44:18.859094,293,TV,2,slightly damaged,2,1,19
443,14493,2022-03-17T03:44:18.859099,294,Smartphone,1,slightly damaged,1,0,26
29,14494,2022-03-17T03:44:18.859104,295,Laptop,2,new,4,2,81
615,14495,2022-03-17T03:44:18.859108,296,Speakers,1,new,2,2,84
1774,14496,2022-03-17T03:44:18.859113,297,TV,2,slightly damaged,0,2,12
1324,14497,2022-03-17T03:44:18.859117,298,Camera,2,like new,1,2,14
630,14498,2022-03-17T03:44:18.859121,299,Camera,1,slightly damaged,0,1,30
167,14499,2022-03-17T03:44:18.859126,300,Speakers,1,used,2,2,57
1488,14500,2022-03-17T03:44:18.859131,1,Speakers,1,refurbished,4,4,55
862,14501,2022-03-17T03:44:18.859135,2,TV,2,used,1,2,40
291,14502,2022-03-17T03:44:18.859139,3,TV,2,new,2,2,89
29,14503,2022-03-17T03:44:18.859144,4,Laptop,2,refurbished,4,4,71
801,14504,2022-03-17T03:44:18.859149,5,TV,3,like new,3,2,20
1819,14505,2022-03-17T03:44:18.859154,6,Speakers,1,used,2,0,48
230,14506,2022-03-17T03:44:18.859158,7,TV,2,new,4,2,87
1722,14507,2022-03-17T03:44:18.859162,8,Camera,1,refurbished,4,4,36
1208,14508,2022-03-17T03:44:18.859167,9,TV,3,like new,2,2,7
978,14509,2022-03-17T03:44:18.859171,10,Camera,1,slightly damaged,0,0,24
749,14510,2022-03-17T03:44:18.859177,11,TV,2,like new,3,2,23
124,14511,2022-03-17T03:44:18.859181,12,Laptop,2,refurbished,4,4,75
1477,14512,2022-03-17T03:44:18.859745,13,Smartphone,1,slightly damaged,2,2,28
1206,14513,2022-03-17T03:44:18.859750,14,Camera,2,refurbished,4,4,62
831,14514,2022-03-17T03:44:18.859755,15,Laptop,1,new,2,2,86
896,14515,2022-03-17T03:44:18.859759,16,Laptop,1,like new,1,2,23
1382,14516,2022-03-17T03:44:18.859764,17,Speakers,1,new,4,2,90
1066,14517,2022-03-17T03:44:18.859768,18,Camera,2,slightly damaged,0,2,17
4,14518,2022-03-17T03:44:18.859772,19,Camera,1,new,4,2,83
1625,14519,2022-03-17T03:44:18.859777,20,Laptop,2,refurbished,4,4,56
409,14520,2022-03-17T03:44:18.859782,21,TV,2,new,4,2,99
994,14521,2022-03-17T03:44:18.859786,22,Laptop,1,like new,1,2,1
1011,14522,2022-03-17T03:44:18.859791,23,TV,3,used,0,0,50
1229,14523,2022-03-17T03:44:18.859795,24,Speakers,1,refurbished,4,4,41
1484,14524,2022-03-17T03:44:18.859800,25,TV,3,like new,1,2,18
165,14525,2022-03-17T03:44:18.859804,26,Laptop,1,like new,2,2,27
1828,14526,2022-03-17T03:44:18.859808,27,Camera,2,refurbished,4,4,53
692,14527,2022-03-17T03:44:18.859813,28,TV,2,refurbished,4,4,67
393,14528,2022-03-17T03:44:18.859817,29,TV,2,like new,2,2,10
1702,14529,2022-03-17T03:44:18.859823,30,Speakers,2,slightly damaged,0,2,11
1098,14530,2022-03-17T03:44:18.859827,31,Camera,1,new,2,2,90
1100,14531,2022-03-17T03:44:18.859831,32,Speakers,1,new,2,2,86
169,14532,2022-03-17T03:44:18.859836,33,Speakers,1,refurbished,4,4,37
615,14533,2022-03-17T03:44:18.859841,34,Laptop,2,slightly damaged,2,1,14
504,14534,2022-03-17T03:44:18.859845,35,Smartphone,3,new,4,2,81
1122,14535,2022-03-17T03:44:18.859849,36,Camera,1,new,2,4,80
1486,14536,2022-03-17T03:44:18.859854,37,Laptop,2,refurbished,4,4,66
375,14537,2022-03-17T03:44:18.859858,38,Laptop,2,refurbished,4,4,44
489,14538,2022-03-17T03:44:18.859862,39,Laptop,1,like new,3,2,30
1824,14539,2022-03-17T03:44:18.859867,40,Speakers,1,refurbished,4,4,49
582,14540,2022-03-17T03:44:18.859871,41,TV,2,slightly damaged,1,2,36
8,14541,2022-03-17T03:44:18.859876,42,TV,2,refurbished,4,4,75
1072,14542,2022-03-17T03:44:18.859880,43,Speakers,1,used,0,0,41
1236,14543,2022-03-17T03:44:18.859884,44,Speakers,1,used,1,2,30
1742,14544,2022-03-17T03:44:18.859889,45,Camera,2,used,0,2,50
1429,14545,2022-03-17T03:44:18.859893,46,Speakers,1,like new,1,2,24
1449,14546,2022-03-17T03:44:18.859897,47,Speakers,1,new,2,4,85
742,14547,2022-03-17T03:44:18.859902,48,Camera,1,refurbished,4,4,54
1603,14548,2022-03-17T03:44:18.859906,49,Speakers,1,like new,4,2,12
1615,14549,2022-03-17T03:44:18.859911,50,Smartphone,3,new,2,4,99
1479,14550,2022-03-17T03:44:18.859915,51,Camera,2,used,0,0,42
25,14551,2022-03-17T03:44:18.859920,52,Speakers,1,refurbished,4,4,55
177,14552,2022-03-17T03:44:18.859925,53,Laptop,1,slightly damaged,1,0,32
340,14553,2022-03-17T03:44:18.859930,54,Laptop,2,used,0,2,33
802,14554,2022-03-17T03:44:18.859935,55,Camera,1,refurbished,4,4,68
622,14555,2022-03-17T03:44:18.859939,56,Smartphone,3,like new,4,2,2
865,14556,2022-03-17T03:44:18.859944,57,Laptop,1,like new,2,2,14
959,14557,2022-03-17T03:44:18.859948,58,Smartphone,1,used,0,2,47
1425,14558,2022-03-17T03:44:18.859952,59,Smartphone,3,new,4,2,86
134,14559,2022-03-17T03:44:18.859957,60,Laptop,2,slightly damaged,0,1,34
681,14560,2022-03-17T03:44:18.859962,61,Speakers,1,like new,4,2,21
300,14561,2022-03-17T03:44:18.859966,62,Smartphone,3,new,2,4,87
904,14562,2022-03-17T03:44:18.859970,63,TV,3,like new,2,2,23
861,14563,2022-03-17T03:44:18.859975,64,Laptop,1,slightly damaged,1,2,35
624,14564,2022-03-17T03:44:18.859979,65,Smartphone,1,slightly damaged,1,1,26
1810,14565,2022-03-17T03:44:18.859983,66,Laptop,2,used,1,2,58
1365,14566,2022-03-17T03:44:18.859988,67,Smartphone,1,like new,3,2,18
344,14567,2022-03-17T03:44:18.859992,68,Camera,2,refurbished,4,4,66
1124,14568,2022-03-17T03:44:18.859996,69,Laptop,1,used,1,0,54
1256,14569,2022-03-17T03:44:18.860001,70,Laptop,2,refurbished,4,4,63
37,14570,2022-03-17T03:44:18.860005,71,Camera,3,used,2,2,51
1707,14571,2022-03-17T03:44:18.860009,72,Laptop,2,refurbished,4,4,57
1635,14572,2022-03-17T03:44:18.860014,73,TV,2,new,4,2,84
1454,14573,2022-03-17T03:44:18.860020,74,Camera,1,new,2,4,89
1201,14574,2022-03-17T03:44:18.860025,75,Laptop,2,refurbished,4,4,44
913,14575,2022-03-17T03:44:18.860029,76,Speakers,1,refurbished,4,4,42
1564,14576,2022-03-17T03:44:18.860033,77,TV,2,refurbished,4,4,70
1768,14577,2022-03-17T03:44:18.860038,78,Laptop,2,used,0,0,41
1216,14578,2022-03-17T03:44:18.860043,79,TV,2,like new,1,2,17
1496,14579,2022-03-17T03:44:18.860048,80,Speakers,1,like new,3,2,28
97,14580,2022-03-17T03:44:18.860052,81,Speakers,1,refurbished,4,4,74
1272,14581,2022-03-17T03:44:18.860057,82,Smartphone,3,new,2,4,90
228,14582,2022-03-17T03:44:18.860061,83,Speakers,1,like new,4,2,26
854,14583,2022-03-17T03:44:18.860065,84,TV,2,refurbished,4,4,55
1189,14584,2022-03-17T03:44:18.860070,85,Smartphone,1,used,1,2,39
1424,14585,2022-03-17T03:44:18.860074,86,TV,2,new,4,4,84
1577,14586,2022-03-17T03:44:18.860079,87,TV,2,refurbished,4,4,44
39,14587,2022-03-17T03:44:18.860083,88,Camera,1,new,2,4,81
753,14588,2022-03-17T03:44:18.860087,89,Speakers,1,like new,1,2,6
1824,14589,2022-03-17T03:44:18.860092,90,TV,2,slightly damaged,2,1,36
317,14590,2022-03-17T03:44:18.860096,91,Smartphone,1,like new,1,2,15
635,14591,2022-03-17T03:44:18.860100,92,Smartphone,3,new,4,2,99
141,14592,2022-03-17T03:44:18.860104,93,Camera,3,like new,4,2,20
1159,14593,2022-03-17T03:44:18.860109,94,Laptop,1,like new,1,2,20
741,14594,2022-03-17T03:44:18.860113,95,Laptop,1,like new,3,2,10
482,14595,2022-03-17T03:44:18.860118,96,Laptop,2,refurbished,4,4,74
1148,14596,2022-03-17T03:44:18.860122,97,TV,3,like new,3,2,23
1065,14597,2022-03-17T03:44:18.860126,98,Smartphone,1,slightly damaged,1,2,23
941,14598,2022-03-17T03:44:18.860131,99,TV,2,used,1,2,34
1830,14599,2022-03-17T03:44:18.860135,100,Smartphone,1,like new,3,2,12
849,14600,2022-03-17T03:44:18.860139,101,Laptop,1,like new,1,2,28
192,14601,2022-03-17T03:44:18.860144,102,Smartphone,1,slightly damaged,0,0,23
950,14602,2022-03-17T03:44:18.860148,103,TV,2,new,4,4,81
764,14603,2022-03-17T03:44:18.860153,104,Laptop,2,refurbished,4,4,71
1534,14604,2022-03-17T03:44:18.860158,105,Camera,2,slightly damaged,0,0,16
226,14605,2022-03-17T03:44:18.860162,106,Camera,2,like new,1,2,15
487,14606,2022-03-17T03:44:18.860167,107,Laptop,2,new,4,2,93
1200,14607,2022-03-17T03:44:18.860171,108,TV,2,used,0,0,51
228,14608,2022-03-17T03:44:18.860175,109,Speakers,1,used,0,0,51
107,14609,2022-03-17T03:44:18.860180,110,TV,2,refurbished,4,4,41
1020,14610,2022-03-17T03:44:18.860184,111,Speakers,1,used,2,0,48
1720,14611,2022-03-17T03:44:18.860189,112,Smartphone,3,new,4,4,86
949,14612,2022-03-17T03:44:18.860193,113,Laptop,1,used,2,0,32
305,14613,2022-03-17T03:44:18.860198,114,TV,3,used,2,0,46
1151,14614,2022-03-17T03:44:18.860202,115,Camera,3,used,2,2,60
904,14615,2022-03-17T03:44:18.860206,116,Speakers,1,used,0,2,60
1360,14616,2022-03-17T03:44:18.860211,117,Laptop,1,new,2,4,88
1303,14617,2022-03-17T03:44:18.860215,118,Camera,3,used,2,0,49
1422,14618,2022-03-17T03:44:18.860220,119,Speakers,1,new,2,2,80
1494,14619,2022-03-17T03:44:18.860224,120,Speakers,1,used,2,0,36
1784,14620,2022-03-17T03:44:18.860229,121,Smartphone,3,new,4,2,96
143,14621,2022-03-17T03:44:18.860233,122,Speakers,2,slightly damaged,0,0,40
450,14622,2022-03-17T03:44:18.860238,123,Speakers,1,refurbished,4,4,67
901,14623,2022-03-17T03:44:18.860242,124,Smartphone,2,refurbished,4,4,41
1179,14624,2022-03-17T03:44:18.860246,125,TV,2,new,2,2,83
1163,14625,2022-03-17T03:44:18.860251,126,Laptop,1,like new,3,2,1
348,14626,2022-03-17T03:44:18.860255,127,Speakers,1,like new,2,2,2
1310,14627,2022-03-17T03:44:18.860259,128,TV,2,used,2,0,34
1428,14628,2022-03-17T03:44:18.860264,129,Laptop,1,new,2,2,89
1366,14629,2022-03-17T03:44:18.860270,130,Camera,1,new,4,4,90
25,14630,2022-03-17T03:44:18.860275,131,Laptop,1,slightly damaged,1,2,30
513,14631,2022-03-17T03:44:18.860279,132,TV,2,slightly damaged,2,2,15
46,14632,2022-03-17T03:44:18.860284,133,Speakers,1,used,0,0,49
907,14633,2022-03-17T03:44:18.860288,134,Laptop,1,new,2,4,92
547,14634,2022-03-17T03:44:18.860292,135,Camera,2,new,2,4,84
1448,14635,2022-03-17T03:44:18.860297,136,Camera,2,new,2,2,86
722,14636,2022-03-17T03:44:18.860302,137,Camera,1,refurbished,4,4,39
1224,14637,2022-03-17T03:44:18.860306,138,Camera,2,like new,1,2,9
466,14638,2022-03-17T03:44:18.860311,139,Smartphone,1,like new,1,2,5
1668,14639,2022-03-17T03:44:18.860315,140,Smartphone,3,like new,3,2,25
1416,14640,2022-03-17T03:44:18.860319,141,TV,2,refurbished,4,4,64
529,14641,2022-03-17T03:44:18.860323,142,Laptop,1,new,2,4,99
1558,14642,2022-03-17T03:44:18.860328,143,Speakers,1,like new,1,2,15
1076,14643,2022-03-17T03:44:18.860332,144,Camera,2,new,2,4,92
1435,14644,2022-03-17T03:44:18.860336,145,Laptop,2,refurbished,4,4,58
1469,14645,2022-03-17T03:44:18.860340,146,TV,2,refurbished,4,4,51
247,14646,2022-03-17T03:44:18.860345,147,Camera,1,new,2,2,97
1729,14647,2022-03-17T03:44:18.860349,148,Speakers,1,like new,3,2,15
382,14648,2022-03-17T03:44:18.860353,149,TV,2,used,0,0,45
976,14649,2022-03-17T03:44:18.860357,150,Laptop,2,refurbished,4,4,69
1697,14650,2022-03-17T03:44:18.860362,151,TV,3,new,4,2,97
831,14651,2022-03-17T03:44:18.860366,152,TV,2,refurbished,4,4,44
534,14652,2022-03-17T03:44:18.860370,153,Laptop,1,used,0,2,56
1712,14653,2022-03-17T03:44:18.860375,154,Smartphone,3,refurbished,4,4,57
1725,14654,2022-03-17T03:44:18.860380,155,Smartphone,3,new,4,4,83
139,14655,2022-03-17T03:44:18.860384,156,Laptop,1,new,4,4,89
871,14656,2022-03-17T03:44:18.860388,157,Camera,1,slightly damaged,0,2,28
1305,14657,2022-03-17T03:44:18.860393,158,Speakers,1,new,2,4,86
328,14658,2022-03-17T03:44:18.860397,159,TV,2,refurbished,4,4,57
398,14659,2022-03-17T03:44:18.860401,160,Laptop,2,slightly damaged,2,0,31
1547,14660,2022-03-17T03:44:18.860406,161,Camera,2,used,0,2,58
301,14661,2022-03-17T03:44:18.860410,162,TV,2,slightly damaged,1,1,21
1198,14662,2022-03-17T03:44:18.860414,163,Speakers,2,slightly damaged,2,2,36
389,14663,2022-03-17T03:44:18.860418,164,Speakers,1,like new,2,2,4
177,14664,2022-03-17T03:44:18.860423,165,Speakers,1,refurbished,4,4,51
1504,14665,2022-03-17T03:44:18.860427,166,Speakers,1,new,2,4,99
953,14666,2022-03-17T03:44:18.860431,167,Camera,2,new,2,4,100
298,14667,2022-03-17T03:44:18.860436,168,Speakers,1,refurbished,4,4,53
1414,14668,2022-03-17T03:44:18.860440,169,Camera,2,like new,2,2,5
390,14669,2022-03-17T03:44:18.860444,170,Camera,2,slightly damaged,1,1,27
503,14670,2022-03-17T03:44:18.860448,171,Smartphone,1,used,2,0,47
804,14671,2022-03-17T03:44:18.860453,172,TV,2,refurbished,4,4,35
421,14672,2022-03-17T03:44:18.860462,173,Camera,1,new,2,4,93
432,14673,2022-03-17T03:44:18.860467,174,TV,2,like new,2,2,25
1392,14674,2022-03-17T03:44:18.860471,175,Camera,2,like new,2,2,19
1846,14675,2022-03-17T03:44:18.860475,176,Speakers,1,new,4,2,80
1793,14676,2022-03-17T03:44:18.860480,177,Smartphone,1,used,0,2,30
550,14677,2022-03-17T03:44:18.860484,178,Camera,2,refurbished,4,4,57
1254,14678,2022-03-17T03:44:18.860488,179,Speakers,2,slightly damaged,0,0,25
292,14679,2022-03-17T03:44:18.860493,180,Laptop,1,new,4,2,89
826,14680,2022-03-17T03:44:18.860497,181,Smartphone,3,refurbished,4,4,38
698,14681,2022-03-17T03:44:18.860501,182,Laptop,1,used,0,0,52
1289,14682,2022-03-17T03:44:18.860506,183,Speakers,1,new,2,2,96
1606,14683,2022-03-17T03:44:18.860510,184,Speakers,1,refurbished,4,4,40
804,14684,2022-03-17T03:44:18.860514,185,TV,2,slightly damaged,2,2,38
1236,14685,2022-03-17T03:44:18.860519,186,Laptop,1,new,2,4,100
486,14686,2022-03-17T03:44:18.860525,187,Camera,2,new,4,2,92
704,14687,2022-03-17T03:44:18.860529,188,TV,2,slightly damaged,2,0,20
1262,14688,2022-03-17T03:44:18.860533,189,Laptop,2,refurbished,4,4,57
79,14689,2022-03-17T03:44:18.860538,190,Laptop,1,used,2,2,41
164,14690,2022-03-17T03:44:18.860542,191,TV,2,refurbished,4,4,46
667,14691,2022-03-17T03:44:18.860546,192,TV,3,new,4,4,100
519,14692,2022-03-17T03:44:18.860551,193,Smartphone,1,used,0,0,43
1017,14693,2022-03-17T03:44:18.860555,194,Camera,1,new,4,4,90
836,14694,2022-03-17T03:44:18.860559,195,Speakers,1,refurbished,4,4,49
248,14695,2022-03-17T03:44:18.860564,196,Smartphone,3,new,2,4,90
783,14696,2022-03-17T03:44:18.860568,197,TV,3,used,0,2,50
218,14697,2022-03-17T03:44:18.860572,198,Camera,2,refurbished,4,4,40
913,14698,2022-03-17T03:44:18.860576,199,Camera,2,like new,2,2,8
810,14699,2022-03-17T03:44:18.860582,200,Smartphone,1,slightly damaged,2,2,25
109,14700,2022-03-17T03:44:18.860586,201,Speakers,1,like new,1,2,6
1299,14701,2022-03-17T03:44:18.860590,202,Camera,3,like new,4,2,24
1063,14702,2022-03-17T03:44:18.860594,203,Camera,2,new,4,4,87
829,14703,2022-03-17T03:44:18.860599,204,Speakers,3,slightly damaged,1,2,32
1028,14704,2022-03-17T03:44:18.860604,205,Speakers,3,slightly damaged,1,0,22
1764,14705,2022-03-17T03:44:18.860608,206,Laptop,1,like new,3,2,12
1383,14706,2022-03-17T03:44:18.860612,207,Camera,3,like new,2,2,12
861,14707,2022-03-17T03:44:18.860617,208,Laptop,2,used,1,0,57
1350,14708,2022-03-17T03:44:18.860621,209,TV,2,refurbished,4,4,41
252,14709,2022-03-17T03:44:18.860625,210,Camera,1,slightly damaged,0,1,13
1463,14710,2022-03-17T03:44:18.860630,211,Speakers,1,used,0,0,40
1214,14711,2022-03-17T03:44:18.860634,212,TV,2,slightly damaged,0,2,34
634,14712,2022-03-17T03:44:18.860638,213,Smartphone,3,new,4,2,93
1511,14713,2022-03-17T03:44:18.860642,214,TV,3,used,2,2,31
927,14714,2022-03-17T03:44:18.860646,215,Speakers,3,slightly damaged,2,0,17
902,14715,2022-03-17T03:44:18.860650,216,Laptop,1,like new,1,2,12
1233,14716,2022-03-17T03:44:18.860654,217,Speakers,1,refurbished,4,4,39
228,14717,2022-03-17T03:44:18.860659,218,Speakers,1,new,2,4,82
258,14718,2022-03-17T03:44:18.860663,219,Smartphone,1,like new,1,2,7
1300,14719,2022-03-17T03:44:18.860667,220,Smartphone,1,like new,3,2,28
946,14720,2022-03-17T03:44:18.860671,221,Camera,2,slightly damaged,2,1,35
1460,14721,2022-03-17T03:44:18.860676,222,Camera,2,slightly damaged,2,0,16
1608,14722,2022-03-17T03:44:18.860680,223,TV,3,like new,2,2,22
102,14723,2022-03-17T03:44:18.860684,224,Smartphone,3,new,4,2,84
665,14724,2022-03-17T03:44:18.860688,225,Laptop,1,new,2,4,91
1398,14725,2022-03-17T03:44:18.860693,226,Smartphone,1,slightly damaged,1,0,25
1796,14726,2022-03-17T03:44:18.860697,227,Smartphone,2,refurbished,4,4,50
714,14727,2022-03-17T03:44:18.860701,228,Speakers,1,new,4,4,95
1704,14728,2022-03-17T03:44:18.860705,229,Smartphone,1,used,2,0,48
301,14729,2022-03-17T03:44:18.860710,230,Camera,2,like new,2,2,19
167,14730,2022-03-17T03:44:18.860715,231,Speakers,1,new,2,4,80
196,14731,2022-03-17T03:44:18.860719,232,Laptop,1,like new,4,2,13
1723,14732,2022-03-17T03:44:18.860723,233,TV,3,used,2,0,32
1662,14733,2022-03-17T03:44:18.860727,234,TV,2,new,2,2,83
1733,14734,2022-03-17T03:44:18.860731,235,TV,2,slightly damaged,0,1,14
1798,14735,2022-03-17T03:44:18.860736,236,Speakers,1,new,2,4,88
1527,14736,2022-03-17T03:44:18.860740,237,Camera,1,new,4,4,97
566,14737,2022-03-17T03:44:18.860744,238,Laptop,1,used,0,0,52
1093,14738,2022-03-17T03:44:18.860749,239,TV,2,slightly damaged,0,1,18
328,14739,2022-03-17T03:44:18.860753,240,Smartphone,1,slightly damaged,2,1,18
642,14740,2022-03-17T03:44:18.860757,241,Smartphone,3,new,4,2,88
409,14741,2022-03-17T03:44:18.860762,242,Laptop,1,like new,4,2,10
457,14742,2022-03-17T03:44:18.860766,243,Speakers,1,used,0,0,44
1486,14743,2022-03-17T03:44:18.860770,244,Speakers,1,used,0,2,46
725,14744,2022-03-17T03:44:18.860774,245,TV,2,slightly damaged,0,1,20
1007,14745,2022-03-17T03:44:18.860778,246,Smartphone,3,like new,2,2,22
936,14746,2022-03-17T03:44:18.860783,247,Speakers,1,like new,3,2,16
1129,14747,2022-03-17T03:44:18.860787,248,Speakers,1,like new,3,2,29
1428,14748,2022-03-17T03:44:18.860791,249,Laptop,1,new,4,2,90
1079,14749,2022-03-17T03:44:18.860796,250,Speakers,1,like new,3,2,9
362,14750,2022-03-17T03:44:18.860800,251,Smartphone,1,used,1,2,33
1199,14751,2022-03-17T03:44:18.860804,252,Smartphone,3,new,2,4,89
1686,14752,2022-03-17T03:44:18.860808,253,Laptop,2,new,2,4,80
5,14753,2022-03-17T03:44:18.860812,254,Camera,1,new,2,4,92
1369,14754,2022-03-17T03:44:18.860818,255,Laptop,1,new,2,4,96
499,14755,2022-03-17T03:44:18.860823,256,Smartphone,3,like new,1,2,26
502,14756,2022-03-17T03:44:18.860827,257,Laptop,2,refurbished,4,4,54
1311,14757,2022-03-17T03:44:18.860832,258,Smartphone,1,used,1,0,52
91,14758,2022-03-17T03:44:18.860836,259,Laptop,1,used,1,2,52
1445,14759,2022-03-17T03:44:18.860840,260,Laptop,1,slightly damaged,1,1,20
1703,14760,2022-03-17T03:44:18.860845,261,Smartphone,1,slightly damaged,2,0,23
144,14761,2022-03-17T03:44:18.860849,262,Speakers,1,refurbished,4,4,46
1644,14762,2022-03-17T03:44:18.860854,263,Speakers,2,slightly damaged,0,2,26
817,14763,2022-03-17T03:44:18.860859,264,Laptop,2,used,2,2,56
1678,14764,2022-03-17T03:44:18.860863,265,TV,2,refurbished,4,4,49
33,14765,2022-03-17T03:44:18.860868,266,TV,2,refurbished,4,4,44
494,14766,2022-03-17T03:44:18.860872,267,Speakers,3,slightly damaged,1,2,30
738,14767,2022-03-17T03:44:18.860877,268,TV,2,refurbished,4,4,74
739,14768,2022-03-17T03:44:18.860881,269,Camera,2,refurbished,4,4,56
1538,14769,2022-03-17T03:44:18.860885,270,Laptop,2,slightly damaged,1,0,11
1261,14770,2022-03-17T03:44:18.860890,271,Camera,3,used,0,0,53
1580,14771,2022-03-17T03:44:18.860894,272,Laptop,2,refurbished,4,4,47
112,14772,2022-03-17T03:44:18.860899,273,Camera,3,used,2,0,52
1571,14773,2022-03-17T03:44:18.860903,274,Speakers,1,new,4,4,100
1530,14774,2022-03-17T03:44:18.860907,275,Camera,2,refurbished,4,4,61
375,14775,2022-03-17T03:44:18.860912,276,Laptop,1,new,2,4,97
1830,14776,2022-03-17T03:44:18.860916,277,Smartphone,3,refurbished,4,4,66
387,14777,2022-03-17T03:44:18.860920,278,Smartphone,3,new,2,2,88
815,14778,2022-03-17T03:44:18.860924,279,Speakers,2,slightly damaged,1,0,15
43,14779,2022-03-17T03:44:18.860930,280,Speakers,1,used,1,0,32
1498,14780,2022-03-17T03:44:18.860934,281,TV,3,new,2,2,86
