customer_id,age,gender,income_band,income_num,n_dependents,has_mortgage,owns_car,credit_score,tenure_years,region,channel,existing_products_count,product,avg_premium,min_age,max_age,risk_category,risk_num,requires_car,requires_home,popularity_score,eligible,purchase_proba,purchased,relevance
729,40,M,Mid,1,1,0,0,708,6,East,Branch,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.3829,0,1
729,40,M,Mid,1,1,0,0,708,6,East,Branch,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.3939,0,1
729,40,M,Mid,1,1,0,0,708,6,East,Branch,1,Home,510,21,70,Med,1,0,1,0.65,0,0.1995,0,0
729,40,M,Mid,1,1,0,0,708,6,East,Branch,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.423,0,1
729,40,M,Mid,1,1,0,0,708,6,East,Branch,1,Health,320,18,70,Med,1,0,0,0.85,1,0.6811,1,2
729,40,M,Mid,1,1,0,0,708,6,East,Branch,1,Life,450,18,65,High,2,0,0,0.72,1,0.5006,0,2
730,46,M,Mid,1,4,0,1,331,9,West,Branch,2,Life,450,18,65,High,2,0,0,0.72,1,0.6992,1,2
730,46,M,Mid,1,4,0,1,331,9,West,Branch,2,Health,320,18,70,Med,1,0,0,0.85,1,0.8203,1,3
730,46,M,Mid,1,4,0,1,331,9,West,Branch,2,Auto,280,18,70,Med,1,1,0,0.78,1,0.6317,1,2
730,46,M,Mid,1,4,0,1,331,9,West,Branch,2,Home,510,21,70,Med,1,0,1,0.65,0,0.5313,0,2
730,46,M,Mid,1,4,0,1,331,9,West,Branch,2,Travel,95,18,60,Low,0,0,0,0.55,1,0.7548,1,3
730,46,M,Mid,1,4,0,1,331,9,West,Branch,2,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.7766,1,3
730,46,M,Mid,1,4,0,1,331,9,West,Branch,2,Disability,380,25,60,Med,1,0,0,0.38,1,0.7308,1,3
731,60,F,Low,0,2,0,0,839,11,South,Online,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.3331,0,1
731,60,F,Low,0,2,0,0,839,11,South,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.3238,0,1
731,60,F,Low,0,2,0,0,839,11,South,Online,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.426,0,1
731,60,F,Low,0,2,0,0,839,11,South,Online,1,Home,510,21,70,Med,1,0,1,0.65,0,0.3558,0,1
731,60,F,Low,0,2,0,0,839,11,South,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.2577,0,0
731,60,F,Low,0,2,0,0,839,11,South,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.3602,0,1
731,60,F,Low,0,2,0,0,839,11,South,Online,1,Life,450,18,65,High,2,0,0,0.72,1,0.4608,0,1
732,28,M,Mid,1,0,1,1,686,16,South,Agent,3,Life,450,18,65,High,2,0,0,0.72,1,0.9273,1,3
732,28,M,Mid,1,0,1,1,686,16,South,Agent,3,Health,320,18,70,Med,1,0,0,0.85,1,0.7024,1,3
732,28,M,Mid,1,0,1,1,686,16,South,Agent,3,Auto,280,18,70,Med,1,1,0,0.78,1,0.8727,1,3
732,28,M,Mid,1,0,1,1,686,16,South,Agent,3,Home,510,21,70,Med,1,0,1,0.65,1,0.6666,1,2
732,28,M,Mid,1,0,1,1,686,16,South,Agent,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.785,1,3
732,28,M,Mid,1,0,1,1,686,16,South,Agent,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6858,1,2
732,28,M,Mid,1,0,1,1,686,16,South,Agent,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.6824,1,2
733,35,F,High,2,1,0,0,527,6,North,Online,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.3993,0,1
733,35,F,High,2,1,0,0,527,6,North,Online,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6102,1,2
733,35,F,High,2,1,0,0,527,6,North,Online,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.5146,0,2
733,35,F,High,2,1,0,0,527,6,North,Online,3,Home,510,21,70,Med,1,0,1,0.65,0,0.333,0,1
733,35,F,High,2,1,0,0,527,6,North,Online,3,Auto,280,18,70,Med,1,1,0,0.78,0,0.3244,0,1
733,35,F,High,2,1,0,0,527,6,North,Online,3,Health,320,18,70,Med,1,0,0,0.85,1,0.6116,1,2
733,35,F,High,2,1,0,0,527,6,North,Online,3,Life,450,18,65,High,2,0,0,0.72,1,0.7145,1,3
734,64,M,High,2,0,1,1,774,7,East,Online,2,Life,450,18,65,High,2,0,0,0.72,1,0.757,1,3
734,64,M,High,2,0,1,1,774,7,East,Online,2,Health,320,18,70,Med,1,0,0,0.85,1,0.831,1,3
734,64,M,High,2,0,1,1,774,7,East,Online,2,Auto,280,18,70,Med,1,1,0,0.78,1,0.705,1,3
734,64,M,High,2,0,1,1,774,7,East,Online,2,Home,510,21,70,Med,1,0,1,0.65,1,0.6698,1,2
734,64,M,High,2,0,1,1,774,7,East,Online,2,Travel,95,18,60,Low,0,0,0,0.55,0,0.7273,1,3
734,64,M,High,2,0,1,1,774,7,East,Online,2,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.6994,1,2
734,64,M,High,2,0,1,1,774,7,East,Online,2,Disability,380,25,60,Med,1,0,0,0.38,0,0.5594,1,2
735,29,F,High,2,0,1,0,506,6,West,Agent,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.3962,0,1
735,29,F,High,2,0,1,0,506,6,West,Agent,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.5556,1,2
735,29,F,High,2,0,1,0,506,6,West,Agent,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.6873,1,2
735,29,F,High,2,0,1,0,506,6,West,Agent,3,Life,450,18,65,High,2,0,0,0.72,1,0.5768,1,2
735,29,F,High,2,0,1,0,506,6,West,Agent,3,Auto,280,18,70,Med,1,1,0,0.78,0,0.3676,0,1
735,29,F,High,2,0,1,0,506,6,West,Agent,3,Health,320,18,70,Med,1,0,0,0.85,1,0.7325,1,3
735,29,F,High,2,0,1,0,506,6,West,Agent,3,Home,510,21,70,Med,1,0,1,0.65,1,0.4835,0,1
736,26,F,Mid,1,0,1,0,617,3,East,Online,3,Life,450,18,65,High,2,0,0,0.72,1,0.6674,1,2
736,26,F,Mid,1,0,1,0,617,3,East,Online,3,Health,320,18,70,Med,1,0,0,0.85,1,0.7668,1,3
736,26,F,Mid,1,0,1,0,617,3,East,Online,3,Auto,280,18,70,Med,1,1,0,0.78,0,0.4671,0,1
736,26,F,Mid,1,0,1,0,617,3,East,Online,3,Home,510,21,70,Med,1,0,1,0.65,1,0.534,0,2
736,26,F,Mid,1,0,1,0,617,3,East,Online,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.3313,0,1
736,26,F,Mid,1,0,1,0,617,3,East,Online,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.5735,1,2
736,26,F,Mid,1,0,1,0,617,3,East,Online,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.4942,0,1
737,27,M,Mid,1,3,0,1,647,2,East,Agent,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.529,0,2
737,27,M,Mid,1,3,0,1,647,2,East,Agent,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.7497,1,3
737,27,M,Mid,1,3,0,1,647,2,East,Agent,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.3539,0,1
737,27,M,Mid,1,3,0,1,647,2,East,Agent,0,Home,510,21,70,Med,1,0,1,0.65,0,0.2498,0,0
737,27,M,Mid,1,3,0,1,647,2,East,Agent,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.7596,1,3
737,27,M,Mid,1,3,0,1,647,2,East,Agent,0,Health,320,18,70,Med,1,0,0,0.85,1,0.3579,0,1
737,27,M,Mid,1,3,0,1,647,2,East,Agent,0,Life,450,18,65,High,2,0,0,0.72,1,0.4504,0,1
738,61,M,Mid,1,3,1,1,533,18,North,Branch,1,Life,450,18,65,High,2,0,0,0.72,1,0.6968,1,2
738,61,M,Mid,1,3,1,1,533,18,North,Branch,1,Health,320,18,70,Med,1,0,0,0.85,1,0.735,1,3
738,61,M,Mid,1,3,1,1,533,18,North,Branch,1,Auto,280,18,70,Med,1,1,0,0.78,1,0.7773,1,3
738,61,M,Mid,1,3,1,1,533,18,North,Branch,1,Home,510,21,70,Med,1,0,1,0.65,1,0.7306,1,3
738,61,M,Mid,1,3,1,1,533,18,North,Branch,1,Travel,95,18,60,Low,0,0,0,0.55,0,0.3114,0,1
738,61,M,Mid,1,3,1,1,533,18,North,Branch,1,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.2795,0,0
738,61,M,Mid,1,3,1,1,533,18,North,Branch,1,Disability,380,25,60,Med,1,0,0,0.38,0,0.4109,0,1
739,34,F,Mid,1,4,0,1,343,14,North,Online,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.667,1,2
739,34,F,Mid,1,4,0,1,343,14,North,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6361,1,2
739,34,F,Mid,1,4,0,1,343,14,North,Online,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.5037,0,2
739,34,F,Mid,1,4,0,1,343,14,North,Online,0,Home,510,21,70,Med,1,0,1,0.65,0,0.349,0,1
739,34,F,Mid,1,4,0,1,343,14,North,Online,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.6255,1,2
739,34,F,Mid,1,4,0,1,343,14,North,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.5581,1,2
739,34,F,Mid,1,4,0,1,343,14,North,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.5389,0,2
740,55,F,Low,0,1,1,0,441,3,West,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.3174,0,1
740,55,F,Low,0,1,1,0,441,3,West,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.2855,0,0
740,55,F,Low,0,1,1,0,441,3,West,Online,0,Auto,280,18,70,Med,1,1,0,0.78,0,0.2304,0,0
740,55,F,Low,0,1,1,0,441,3,West,Online,0,Home,510,21,70,Med,1,0,1,0.65,1,0.3443,0,1
740,55,F,Low,0,1,1,0,441,3,West,Online,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.5236,0,2
740,55,F,Low,0,1,1,0,441,3,West,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.2648,0,0
740,55,F,Low,0,1,1,0,441,3,West,Online,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.2431,0,0
741,24,M,Mid,1,2,0,1,475,8,South,Branch,2,Disability,380,25,60,Med,1,0,0,0.38,0,0.4281,0,1
741,24,M,Mid,1,2,0,1,475,8,South,Branch,2,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.4762,0,1
741,24,M,Mid,1,2,0,1,475,8,South,Branch,2,Travel,95,18,60,Low,0,0,0,0.55,1,0.5333,0,2
741,24,M,Mid,1,2,0,1,475,8,South,Branch,2,Home,510,21,70,Med,1,0,1,0.65,0,0.4145,0,1
741,24,M,Mid,1,2,0,1,475,8,South,Branch,2,Auto,280,18,70,Med,1,1,0,0.78,1,0.5877,1,2
741,24,M,Mid,1,2,0,1,475,8,South,Branch,2,Health,320,18,70,Med,1,0,0,0.85,1,0.6653,1,2
741,24,M,Mid,1,2,0,1,475,8,South,Branch,2,Life,450,18,65,High,2,0,0,0.72,1,0.559,1,2
742,63,M,Low,0,2,1,1,748,12,West,Online,3,Life,450,18,65,High,2,0,0,0.72,1,0.4856,0,1
742,63,M,Low,0,2,1,1,748,12,West,Online,3,Health,320,18,70,Med,1,0,0,0.85,1,0.7833,1,3
742,63,M,Low,0,2,1,1,748,12,West,Online,3,Auto,280,18,70,Med,1,1,0,0.78,1,0.7659,1,3
742,63,M,Low,0,2,1,1,748,12,West,Online,3,Home,510,21,70,Med,1,0,1,0.65,1,0.7839,1,3
742,63,M,Low,0,2,1,1,748,12,West,Online,3,Travel,95,18,60,Low,0,0,0,0.55,0,0.4032,0,1
742,63,M,Low,0,2,1,1,748,12,West,Online,3,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.3469,0,1
742,63,M,Low,0,2,1,1,748,12,West,Online,3,Disability,380,25,60,Med,1,0,0,0.38,0,0.4483,0,1
743,30,F,Mid,1,2,0,0,381,17,East,Online,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.4649,0,1
743,30,F,Mid,1,2,0,0,381,17,East,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.5147,0,2
743,30,F,Mid,1,2,0,0,381,17,East,Online,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.5122,0,2
743,30,F,Mid,1,2,0,0,381,17,East,Online,1,Life,450,18,65,High,2,0,0,0.72,1,0.5927,1,2
743,30,F,Mid,1,2,0,0,381,17,East,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.4543,0,1
743,30,F,Mid,1,2,0,0,381,17,East,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.6959,1,2
743,30,F,Mid,1,2,0,0,381,17,East,Online,1,Home,510,21,70,Med,1,0,1,0.65,0,0.3685,0,1
744,57,M,High,2,0,0,1,434,15,North,Online,1,Life,450,18,65,High,2,0,0,0.72,1,0.7103,1,3
744,57,M,High,2,0,0,1,434,15,North,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.4509,0,1
744,57,M,High,2,0,0,1,434,15,North,Online,1,Auto,280,18,70,Med,1,1,0,0.78,1,0.6577,1,2
744,57,M,High,2,0,0,1,434,15,North,Online,1,Home,510,21,70,Med,1,0,1,0.65,0,0.5562,1,2
744,57,M,High,2,0,0,1,434,15,North,Online,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.4951,0,1
744,57,M,High,2,0,0,1,434,15,North,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.7815,1,3
744,57,M,High,2,0,0,1,434,15,North,Online,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.4542,0,1
745,59,F,Low,0,3,0,1,476,0,East,Agent,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.2915,0,0
745,59,F,Low,0,3,0,1,476,0,East,Agent,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6542,1,2
745,59,F,Low,0,3,0,1,476,0,East,Agent,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.5085,0,2
745,59,F,Low,0,3,0,1,476,0,East,Agent,1,Home,510,21,70,Med,1,0,1,0.65,0,0.2928,0,0
745,59,F,Low,0,3,0,1,476,0,East,Agent,1,Auto,280,18,70,Med,1,1,0,0.78,1,0.6839,1,2
745,59,F,Low,0,3,0,1,476,0,East,Agent,1,Health,320,18,70,Med,1,0,0,0.85,1,0.6151,1,2
745,59,F,Low,0,3,0,1,476,0,East,Agent,1,Life,450,18,65,High,2,0,0,0.72,1,0.4016,0,1
746,26,F,Low,0,1,1,1,682,3,North,Agent,3,Life,450,18,65,High,2,0,0,0.72,1,0.4113,0,1
746,26,F,Low,0,1,1,1,682,3,North,Agent,3,Health,320,18,70,Med,1,0,0,0.85,1,0.3897,0,1
746,26,F,Low,0,1,1,1,682,3,North,Agent,3,Auto,280,18,70,Med,1,1,0,0.78,1,0.5205,0,2
746,26,F,Low,0,1,1,1,682,3,North,Agent,3,Home,510,21,70,Med,1,0,1,0.65,1,0.5035,0,2
746,26,F,Low,0,1,1,1,682,3,North,Agent,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.6558,1,2
746,26,F,Low,0,1,1,1,682,3,North,Agent,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6999,1,2
746,26,F,Low,0,1,1,1,682,3,North,Agent,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.6749,1,2
747,67,F,Low,0,0,1,0,542,17,South,Agent,1,Disability,380,25,60,Med,1,0,0,0.38,0,0.3846,0,1
747,67,F,Low,0,0,1,0,542,17,South,Agent,1,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.2677,0,0
747,67,F,Low,0,0,1,0,542,17,South,Agent,1,Travel,95,18,60,Low,0,0,0,0.55,0,0.3535,0,1
747,67,F,Low,0,0,1,0,542,17,South,Agent,1,Life,450,18,65,High,2,0,0,0.72,0,0.4059,0,1
747,67,F,Low,0,0,1,0,542,17,South,Agent,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.3623,0,1
747,67,F,Low,0,0,1,0,542,17,South,Agent,1,Health,320,18,70,Med,1,0,0,0.85,1,0.4242,0,1
747,67,F,Low,0,0,1,0,542,17,South,Agent,1,Home,510,21,70,Med,1,0,1,0.65,1,0.4216,0,1
748,44,F,High,2,3,0,0,440,7,East,Online,1,Life,450,18,65,High,2,0,0,0.72,1,0.8433,1,3
748,44,F,High,2,3,0,0,440,7,East,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.625,1,2
748,44,F,High,2,3,0,0,440,7,East,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.3012,0,1
748,44,F,High,2,3,0,0,440,7,East,Online,1,Home,510,21,70,Med,1,0,1,0.65,0,0.2235,0,0
748,44,F,High,2,3,0,0,440,7,East,Online,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.5034,0,2
748,44,F,High,2,3,0,0,440,7,East,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.7241,1,3
748,44,F,High,2,3,0,0,440,7,East,Online,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.6578,1,2
749,19,M,Mid,1,3,1,0,756,19,North,Agent,3,Disability,380,25,60,Med,1,0,0,0.38,0,0.3661,0,1
749,19,M,Mid,1,3,1,0,756,19,North,Agent,3,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.6114,1,2
749,19,M,Mid,1,3,1,0,756,19,North,Agent,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.8386,1,3
749,19,M,Mid,1,3,1,0,756,19,North,Agent,3,Life,450,18,65,High,2,0,0,0.72,1,0.786,1,3
749,19,M,Mid,1,3,1,0,756,19,North,Agent,3,Auto,280,18,70,Med,1,1,0,0.78,0,0.6792,1,2
749,19,M,Mid,1,3,1,0,756,19,North,Agent,3,Health,320,18,70,Med,1,0,0,0.85,1,0.8138,1,3
749,19,M,Mid,1,3,1,0,756,19,North,Agent,3,Home,510,21,70,Med,1,0,1,0.65,0,0.3809,0,1
750,22,M,Mid,1,1,1,1,739,15,West,Agent,2,Travel,95,18,60,Low,0,0,0,0.55,1,0.6108,1,2
750,22,M,Mid,1,1,1,1,739,15,West,Agent,2,Disability,380,25,60,Med,1,0,0,0.38,0,0.5833,1,2
750,22,M,Mid,1,1,1,1,739,15,West,Agent,2,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.5335,0,2
750,22,M,Mid,1,1,1,1,739,15,West,Agent,2,Home,510,21,70,Med,1,0,1,0.65,1,0.6996,1,2
750,22,M,Mid,1,1,1,1,739,15,West,Agent,2,Health,320,18,70,Med,1,0,0,0.85,1,0.5591,1,2
750,22,M,Mid,1,1,1,1,739,15,West,Agent,2,Auto,280,18,70,Med,1,1,0,0.78,1,0.7533,1,3
750,22,M,Mid,1,1,1,1,739,15,West,Agent,2,Life,450,18,65,High,2,0,0,0.72,1,0.7518,1,3
751,46,M,High,2,1,1,0,355,10,West,Online,1,Life,450,18,65,High,2,0,0,0.72,1,0.5638,1,2
751,46,M,High,2,1,1,0,355,10,West,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.719,1,3
751,46,M,High,2,1,1,0,355,10,West,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.3931,0,1
751,46,M,High,2,1,1,0,355,10,West,Online,1,Home,510,21,70,Med,1,0,1,0.65,1,0.6974,1,2
751,46,M,High,2,1,1,0,355,10,West,Online,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.6036,1,2
751,46,M,High,2,1,1,0,355,10,West,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.7015,1,3
751,46,M,High,2,1,1,0,355,10,West,Online,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.4453,0,1
752,54,M,High,2,1,1,1,826,19,West,Agent,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.7464,1,3
752,54,M,High,2,1,1,1,826,19,West,Agent,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.745,1,3
752,54,M,High,2,1,1,1,826,19,West,Agent,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.8507,1,3
752,54,M,High,2,1,1,1,826,19,West,Agent,3,Home,510,21,70,Med,1,0,1,0.65,1,0.855,1,3
752,54,M,High,2,1,1,1,826,19,West,Agent,3,Auto,280,18,70,Med,1,1,0,0.78,1,0.8653,1,3
752,54,M,High,2,1,1,1,826,19,West,Agent,3,Health,320,18,70,Med,1,0,0,0.85,1,0.8108,1,3
752,54,M,High,2,1,1,1,826,19,West,Agent,3,Life,450,18,65,High,2,0,0,0.72,1,0.7808,1,3
753,55,M,Mid,1,0,1,1,718,18,East,Agent,0,Life,450,18,65,High,2,0,0,0.72,1,0.7552,1,3
753,55,M,Mid,1,0,1,1,718,18,East,Agent,0,Health,320,18,70,Med,1,0,0,0.85,1,0.6924,1,2
753,55,M,Mid,1,0,1,1,718,18,East,Agent,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.7306,1,3
753,55,M,Mid,1,0,1,1,718,18,East,Agent,0,Home,510,21,70,Med,1,0,1,0.65,1,0.6194,1,2
753,55,M,Mid,1,0,1,1,718,18,East,Agent,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.6775,1,2
753,55,M,Mid,1,0,1,1,718,18,East,Agent,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.5559,1,2
753,55,M,Mid,1,0,1,1,718,18,East,Agent,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.3855,0,1
754,36,M,Mid,1,4,1,1,387,18,North,Agent,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.8034,1,3
754,36,M,Mid,1,4,1,1,387,18,North,Agent,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.8594,1,3
754,36,M,Mid,1,4,1,1,387,18,North,Agent,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.7095,1,3
754,36,M,Mid,1,4,1,1,387,18,North,Agent,3,Home,510,21,70,Med,1,0,1,0.65,1,0.7731,1,3
754,36,M,Mid,1,4,1,1,387,18,North,Agent,3,Auto,280,18,70,Med,1,1,0,0.78,1,0.6944,1,2
754,36,M,Mid,1,4,1,1,387,18,North,Agent,3,Health,320,18,70,Med,1,0,0,0.85,1,0.8113,1,3
754,36,M,Mid,1,4,1,1,387,18,North,Agent,3,Life,450,18,65,High,2,0,0,0.72,1,0.859,1,3
755,25,M,Mid,1,1,1,0,307,17,North,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.374,0,1
755,25,M,Mid,1,1,1,0,307,17,North,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.3812,0,1
755,25,M,Mid,1,1,1,0,307,17,North,Online,0,Auto,280,18,70,Med,1,1,0,0.78,0,0.3452,0,1
755,25,M,Mid,1,1,1,0,307,17,North,Online,0,Home,510,21,70,Med,1,0,1,0.65,1,0.5668,1,2
755,25,M,Mid,1,1,1,0,307,17,North,Online,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.5616,1,2
755,25,M,Mid,1,1,1,0,307,17,North,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.4713,0,1
755,25,M,Mid,1,1,1,0,307,17,North,Online,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.4382,0,1
756,65,F,Mid,1,4,0,0,776,18,North,Online,3,Disability,380,25,60,Med,1,0,0,0.38,0,0.4758,0,1
756,65,F,Mid,1,4,0,0,776,18,North,Online,3,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.5262,0,2
756,65,F,Mid,1,4,0,0,776,18,North,Online,3,Travel,95,18,60,Low,0,0,0,0.55,0,0.4129,0,1
756,65,F,Mid,1,4,0,0,776,18,North,Online,3,Home,510,21,70,Med,1,0,1,0.65,0,0.6122,1,2
756,65,F,Mid,1,4,0,0,776,18,North,Online,3,Auto,280,18,70,Med,1,1,0,0.78,0,0.6952,1,2
756,65,F,Mid,1,4,0,0,776,18,North,Online,3,Health,320,18,70,Med,1,0,0,0.85,1,0.7958,1,3
756,65,F,Mid,1,4,0,0,776,18,North,Online,3,Life,450,18,65,High,2,0,0,0.72,1,0.7927,1,3
757,62,M,Low,0,0,0,1,514,10,East,Online,1,Life,450,18,65,High,2,0,0,0.72,1,0.3695,0,1
757,62,M,Low,0,0,0,1,514,10,East,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.2792,0,0
757,62,M,Low,0,0,0,1,514,10,East,Online,1,Auto,280,18,70,Med,1,1,0,0.78,1,0.74,1,3
757,62,M,Low,0,0,0,1,514,10,East,Online,1,Home,510,21,70,Med,1,0,1,0.65,0,0.199,0,0
757,62,M,Low,0,0,0,1,514,10,East,Online,1,Travel,95,18,60,Low,0,0,0,0.55,0,0.233,0,0
757,62,M,Low,0,0,0,1,514,10,East,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.2759,0,0
757,62,M,Low,0,0,0,1,514,10,East,Online,1,Disability,380,25,60,Med,1,0,0,0.38,0,0.2242,0,0
758,18,M,High,2,4,1,1,796,2,North,Online,2,Disability,380,25,60,Med,1,0,0,0.38,0,0.5512,1,2
758,18,M,High,2,4,1,1,796,2,North,Online,2,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.5982,1,2
758,18,M,High,2,4,1,1,796,2,North,Online,2,Travel,95,18,60,Low,0,0,0,0.55,1,0.8943,1,3
758,18,M,High,2,4,1,1,796,2,North,Online,2,Home,510,21,70,Med,1,0,1,0.65,0,0.572,1,2
758,18,M,High,2,4,1,1,796,2,North,Online,2,Auto,280,18,70,Med,1,1,0,0.78,1,0.9255,1,3
758,18,M,High,2,4,1,1,796,2,North,Online,2,Health,320,18,70,Med,1,0,0,0.85,1,0.8138,1,3
758,18,M,High,2,4,1,1,796,2,North,Online,2,Life,450,18,65,High,2,0,0,0.72,1,0.5835,1,2
759,39,F,Mid,1,2,0,0,802,7,South,Agent,2,Life,450,18,65,High,2,0,0,0.72,1,0.6186,1,2
759,39,F,Mid,1,2,0,0,802,7,South,Agent,2,Health,320,18,70,Med,1,0,0,0.85,1,0.6558,1,2
759,39,F,Mid,1,2,0,0,802,7,South,Agent,2,Auto,280,18,70,Med,1,1,0,0.78,0,0.402,0,1
759,39,F,Mid,1,2,0,0,802,7,South,Agent,2,Home,510,21,70,Med,1,0,1,0.65,0,0.32,0,1
759,39,F,Mid,1,2,0,0,802,7,South,Agent,2,Travel,95,18,60,Low,0,0,0,0.55,1,0.4341,0,1
759,39,F,Mid,1,2,0,0,802,7,South,Agent,2,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6596,1,2
759,39,F,Mid,1,2,0,0,802,7,South,Agent,2,Disability,380,25,60,Med,1,0,0,0.38,1,0.6153,1,2
760,69,M,Low,0,4,0,0,544,19,East,Online,1,Disability,380,25,60,Med,1,0,0,0.38,0,0.384,0,1
760,69,M,Low,0,4,0,0,544,19,East,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.2908,0,0
760,69,M,Low,0,4,0,0,544,19,East,Online,1,Travel,95,18,60,Low,0,0,0,0.55,0,0.358,0,1
760,69,M,Low,0,4,0,0,544,19,East,Online,1,Home,510,21,70,Med,1,0,1,0.65,0,0.3898,0,1
760,69,M,Low,0,4,0,0,544,19,East,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.2239,0,0
760,69,M,Low,0,4,0,0,544,19,East,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.5548,1,2
