user_id,email_id,unsubscribed,delivered at
755,46,no,2010-11-21
930,64,no,2003-07-14
930,13,yes,1990-10-23
930,69,yes,2011-02-11
930,68,yes,1980-11-12
930,89,yes,2016-06-09
57,13,no,2012-01-04
57,13,no,1980-05-12
57,38,yes,1995-04-17
57,6,no,2016-12-26
57,59,yes,1979-06-02
57,69,yes,2002-08-14
57,97,no,2011-03-19
57,69,no,1970-02-28
57,33,no,2007-11-19
75,73,yes,1995-02-21
85,83,no,1997-07-03
85,85,no,1971-01-14
85,9,no,2013-06-23
1690,34,yes,1980-10-14
1690,8,no,2010-09-07
1690,17,yes,2005-06-09
1690,90,yes,2018-03-15
1690,76,no,2003-08-08
1690,82,no,2001-10-25
1690,53,yes,1998-09-25
1690,100,no,2007-04-29
1690,76,no,2000-07-18
845,25,no,2019-09-07
845,35,no,1977-02-14
845,48,yes,1970-03-06
845,18,yes,1973-07-29
845,46,no,1997-11-19
845,28,yes,1976-10-10
845,100,yes,2016-09-20
372,89,no,2003-01-04
372,42,yes,1998-03-01
372,78,yes,1987-09-30
372,25,yes,1981-08-30
372,30,yes,1987-07-08
372,28,no,1970-06-03
372,52,no,2000-05-25
372,66,no,1986-06-05
372,67,no,1985-02-05
829,72,no,2014-10-25
829,50,yes,2016-02-07
829,36,yes,2008-09-07
829,69,yes,1991-11-29
1866,79,yes,1989-12-10
1866,60,yes,2003-05-21
1866,50,yes,1971-10-26
1866,20,yes,1998-04-07
1866,77,no,2011-06-25
1866,32,yes,1999-05-08
1866,31,yes,2002-11-17
1866,18,yes,2003-06-15
1346,96,yes,1974-04-30
1346,12,yes,1989-09-23
123,67,yes,1983-05-26
1737,31,no,1991-06-20
1737,38,yes,1993-07-25
97,16,yes,1977-02-11
97,97,yes,1982-01-03
97,10,no,1994-02-13
97,31,no,1982-04-10
1776,3,yes,2007-08-25
1776,32,yes,1973-07-03
1776,56,no,1983-01-17
1776,77,no,2001-06-26
1776,68,yes,1978-05-06
1776,17,yes,2018-05-30
1776,6,yes,1976-08-15
502,15,yes,2011-02-23
502,5,no,2005-10-06
502,25,yes,2014-11-17
1056,33,yes,1982-03-04
1056,30,no,2020-01-09
1056,21,no,1971-11-29
1056,16,yes,1985-09-29
1056,30,yes,2003-02-10
1056,74,no,2001-12-27
1056,99,no,1983-01-11
335,65,no,1974-11-06
1741,79,yes,2017-03-14
1741,22,yes,1991-01-18
1741,76,no,2008-11-04
1741,19,yes,1999-09-28
298,71,yes,1972-02-01
298,16,no,2003-07-23
298,19,yes,1993-08-26
298,84,yes,2018-08-22
298,46,no,1974-04-10
298,81,yes,2007-03-16
298,100,no,2014-07-08
298,23,no,1981-11-25
193,76,no,1992-04-14
193,91,no,1993-05-31
193,6,no,1975-11-24
193,99,no,1993-10-11
35,25,no,1986-06-03
967,25,no,2000-04-16
1572,63,yes,1994-12-17
1572,99,no,1990-09-07
1572,4,yes,1991-11-25
1572,66,yes,1981-05-22
1572,27,yes,1988-10-28
1572,3,yes,1973-07-22
480,86,no,2007-09-10
480,58,no,1985-01-29
480,98,yes,1998-06-06
996,97,no,1989-09-11
996,98,yes,1979-08-15
1455,99,no,1971-03-09
1455,91,no,1979-08-13
1455,89,no,1982-04-11
1455,47,no,1994-08-01
1455,34,yes,1978-11-27
646,66,yes,2016-01-12
646,59,yes,1994-07-24
646,27,no,1996-07-26
646,58,yes,2006-08-26
646,57,no,2018-07-16
646,63,yes,2012-08-29
646,76,yes,2020-09-28
646,41,yes,1974-09-17
1924,15,no,1976-08-31
1924,6,no,1992-07-03
1924,22,yes,1987-10-07
1924,97,no,1990-11-13
1924,5,yes,1989-09-13
1924,80,no,1996-05-02
1924,16,yes,1971-10-26
548,64,no,2006-08-13
548,33,no,1996-04-04
548,76,yes,1987-11-19
548,99,no,1993-05-20
548,3,no,2004-12-26
548,47,no,2012-07-04
117,48,yes,1997-08-30
117,71,no,1991-03-31
1479,1,no,2008-07-03
1479,31,yes,1973-10-20
1479,15,no,1978-09-12
1479,16,yes,1973-10-26
1479,3,no,1990-09-19
1479,78,no,2003-12-22
1479,45,yes,1998-03-07
275,73,yes,2014-04-30
275,49,no,2015-02-13
275,6,no,1986-04-25
275,11,no,2000-05-05
275,79,no,1976-05-12
275,68,yes,1994-06-30
275,56,no,2016-01-04
1006,84,yes,2006-10-09
1006,68,yes,1991-05-30
1006,73,no,1972-03-02
1006,92,yes,1975-03-17
1006,74,yes,1988-12-08
1006,81,no,2002-07-07
1006,74,yes,1973-01-18
1006,30,no,1992-02-28
1006,93,yes,1988-12-17
1067,16,no,1972-05-23
1067,63,no,2011-05-28
1067,59,no,2020-03-26
1067,41,no,1978-04-11
1067,85,no,2020-01-14
1067,82,yes,1983-10-15
1067,54,yes,2015-09-19
1776,60,no,2013-08-07
1776,66,yes,2012-08-25
1942,96,yes,1998-04-19
1942,42,no,2016-11-10
1942,26,no,2016-09-06
1942,7,yes,2009-10-18
1942,40,no,2007-10-06
1942,98,yes,1970-03-12
1942,95,yes,2000-02-11
1942,39,no,2008-10-29
1942,55,no,2014-08-01
996,88,no,1999-09-18
996,73,yes,1996-02-07
996,24,yes,1993-07-09
996,4,yes,2018-05-31
996,83,no,1972-02-19
996,38,yes,2018-06-21
996,86,yes,2011-12-05
996,48,no,1982-07-09
831,60,yes,2015-04-24
1314,64,yes,1992-10-05
933,97,yes,2007-02-15
933,54,yes,2011-06-21
933,12,yes,2001-09-16
1783,7,no,2011-04-04
1783,55,no,2004-02-21
1783,23,no,1988-11-12
1783,97,yes,2018-07-04
213,50,no,1980-10-20
213,4,no,2009-04-20
213,88,yes,1983-11-01
213,36,no,1971-02-20
1372,29,no,2001-12-12
1372,77,yes,1971-01-12
1372,30,no,1991-08-29
1372,98,yes,1996-05-25
1372,51,no,2004-01-25
1372,70,yes,2009-02-23
1372,74,no,1986-10-17
1372,92,no,2013-10-10
1372,49,yes,1997-04-16
1247,75,yes,1985-06-18
1247,24,yes,1986-01-21
1247,39,yes,2014-12-06
1793,8,yes,2012-08-28
1793,57,no,1982-12-21
1793,42,yes,2001-07-15
1793,42,no,2014-04-09
1464,32,no,2020-07-13
1464,12,no,1993-12-06
1464,71,no,2016-11-16
66,32,yes,1972-11-02
66,62,no,2014-02-13
66,19,yes,2009-04-02
66,79,no,2005-02-27
1015,95,no,2018-11-10
1015,80,yes,1989-03-05
1015,68,yes,1988-08-17
1015,63,no,1994-03-19
1015,62,no,1982-10-26
1015,86,yes,1986-08-10
1015,32,yes,1985-09-29
1015,46,yes,1999-06-13
1015,94,no,1971-05-07
489,10,no,2004-08-26
489,52,yes,2003-12-30
489,39,no,1993-10-20
489,100,yes,1984-12-31
489,41,no,1993-12-25
489,17,no,2004-02-06
489,32,no,1988-12-06
489,38,no,1990-06-03
489,27,no,2016-05-20
414,39,no,1970-04-27
687,67,yes,1986-01-01
687,12,no,2000-02-28
687,80,yes,1983-07-22
687,17,no,1981-11-18
687,92,yes,1997-07-04
687,51,no,1998-10-04
1965,51,no,2012-03-04
1965,84,no,1980-04-22
1965,95,yes,2009-02-21
1965,2,yes,1974-09-18
1965,2,yes,2001-05-24
274,12,yes,1991-04-11
274,88,yes,1984-12-15
274,46,yes,1974-07-21
274,92,yes,1996-01-20
274,60,yes,2018-02-28
274,84,no,2005-09-27
274,57,yes,2005-07-23
274,80,yes,2016-05-10
274,55,no,2019-01-10
1145,79,no,2005-03-21
1145,61,no,2010-03-01
1145,64,no,2000-01-03
1145,33,yes,1977-11-06
338,84,yes,2018-04-09
338,73,no,2017-05-24
338,2,yes,1974-06-21
338,92,no,2018-11-28
338,11,yes,2000-04-18
338,2,no,1974-10-30
338,27,yes,2017-01-18
338,82,no,2004-04-15
338,80,yes,1970-08-18
1817,50,no,1982-11-15
1817,100,yes,1983-05-24
1817,84,yes,2000-08-29
1817,33,no,1985-06-24
1817,27,no,2018-09-24
1817,92,no,1997-06-01
1817,55,yes,2012-11-13
1817,93,no,2005-09-12
1817,1,no,2016-07-22
1125,5,no,1978-10-03
1125,53,yes,1971-10-31
1125,29,yes,1992-09-18
1125,14,yes,2014-06-28
1125,90,yes,1980-03-11
1125,36,yes,1975-02-22
1125,84,yes,1973-10-30
1125,44,yes,1980-10-05
1125,4,yes,2010-03-14
774,56,no,1982-12-01
774,96,yes,1986-01-25
774,21,yes,1979-02-03
774,11,yes,1975-12-09
774,69,yes,1987-10-18
774,75,yes,2009-12-20
1377,12,no,2016-10-05
1377,24,yes,2008-03-08
1377,26,no,1983-04-29
1377,94,yes,1978-08-20
1377,69,yes,2019-05-15
1377,74,yes,2015-01-25
1377,48,no,2002-07-08
583,56,yes,1998-04-22
583,85,no,2012-04-06
583,90,no,1989-03-22
583,29,yes,1999-01-19
583,98,yes,1984-10-06
583,72,yes,2012-11-23
583,39,no,1999-06-10
1932,95,yes,2009-12-14
1932,15,yes,2010-02-17
506,36,yes,2001-04-10
1763,85,no,1971-04-30
1763,58,yes,1996-12-30
1763,76,no,1979-08-06
1763,92,no,1987-03-20
1763,2,no,1992-01-30
1763,84,no,1975-12-14
1050,22,no,1986-01-27
1050,91,no,2009-12-24
1050,97,no,1988-06-09
1050,90,no,1985-01-30
1050,54,yes,2005-02-27
1050,66,yes,1986-07-02
1050,80,no,2004-12-04
1267,15,yes,1986-06-19
1267,34,no,2010-04-11
1267,38,no,2016-01-17
1731,52,yes,1974-08-27
1731,23,yes,2002-09-17
1731,44,yes,1991-11-24
1731,64,yes,1972-02-04
1731,30,yes,1978-06-28
1731,76,yes,2020-02-22
1731,85,yes,1999-10-07
1731,18,no,1991-02-10
1731,69,yes,1982-04-03
1698,75,yes,1975-04-05
1698,10,no,1993-03-22
1280,3,yes,1998-03-15
1280,95,no,1992-08-12
1280,94,yes,2008-05-17
1280,3,yes,1993-02-28
1280,33,no,2011-06-10
1280,28,yes,1998-03-18
1694,30,yes,1982-11-19
1694,24,no,2013-07-02
1694,7,no,1989-11-20
1694,47,yes,1988-01-22
1694,7,yes,1976-07-13
1694,24,yes,1984-09-10
1694,28,yes,1982-12-07
1694,24,yes,1999-03-29
1694,91,no,2015-10-29
1367,1,no,2011-05-01
1367,56,yes,2019-03-15
1367,13,yes,1987-06-07
1367,80,yes,1971-06-11
1367,63,yes,2012-12-29
1367,12,yes,2000-08-29
603,90,yes,2015-05-02
603,9,no,2013-08-17
603,99,yes,1985-11-03
603,70,no,1976-02-16
603,37,no,2012-03-03
603,43,no,1972-12-23
603,69,yes,2006-04-14
603,48,yes,2008-06-10
603,67,no,1994-10-04
963,93,yes,1986-01-25
963,56,no,1975-04-25
963,11,no,2016-02-28
963,32,no,2018-05-01
963,35,yes,2020-01-31
963,58,yes,2016-06-23
1977,92,yes,2006-09-22
1977,53,no,2018-02-15
1977,90,yes,2004-08-07
1977,68,no,1971-05-06
1977,48,no,1989-05-16
554,16,no,1982-12-11
554,96,no,1995-04-16
554,100,yes,2017-10-02
554,69,yes,1972-04-06
554,36,no,1981-06-22
554,5,yes,1994-09-26
554,93,no,1998-04-24
554,60,no,1990-09-17
554,74,no,1986-04-14
1169,56,no,2013-10-02
1169,92,no,2006-03-16
1169,83,yes,1998-09-19
1169,21,no,2016-08-11
1169,71,yes,1985-01-02
1169,13,no,1990-06-11
1169,3,yes,1989-05-02
1169,90,yes,2017-08-29
1169,18,no,1987-12-25
149,35,yes,1977-11-12
889,71,no,2011-03-01
889,61,yes,1984-11-05
889,100,no,1971-03-07
889,59,yes,1972-04-04
889,84,yes,2012-09-18
1230,51,yes,1997-11-10
1230,87,yes,2009-11-20
1230,59,yes,2010-02-28
1230,56,yes,1977-07-23
1230,100,yes,1985-11-22
1230,16,yes,1983-07-05
1230,55,no,1985-03-13
1576,46,no,2017-05-16
1576,10,yes,2007-03-24
650,97,yes,1979-03-25
175,69,no,2017-04-19
1776,19,yes,2007-12-30
1776,4,no,1997-09-01
1776,14,no,1979-10-03
1776,76,no,1994-02-09
1776,13,yes,2020-06-22
1776,52,no,1996-09-21
1776,47,no,2013-08-11
1776,59,no,2002-04-02
1900,49,yes,2003-08-12
1900,48,no,1973-06-20
1900,87,no,1976-10-17
1900,44,yes,2016-06-17
1900,31,yes,2003-01-02
1900,13,no,1993-10-23
480,96,no,1971-12-18
480,41,yes,2004-12-11
480,59,yes,1999-07-01
480,9,no,1993-08-13
480,74,yes,1978-10-26
480,55,yes,2000-05-18
390,50,yes,1972-09-02
390,48,no,2000-12-10
390,39,no,2003-06-02
390,59,yes,1991-11-07
390,59,no,1994-02-06
390,2,no,1980-12-14
1487,17,no,2009-04-07
1487,34,no,1986-11-08
1487,88,yes,1981-06-09
1487,76,yes,2013-09-30
1487,90,no,1986-02-06
1487,16,yes,1978-04-26
1487,79,yes,2009-09-23
1487,28,yes,1987-12-13
19,41,no,2008-06-23
19,16,yes,1981-02-24
19,35,no,1994-09-23
19,58,yes,1991-10-22
1174,83,no,2006-08-15
1174,93,yes,1970-12-01
1174,68,yes,1986-06-13
1174,23,no,1973-10-07
437,73,no,1988-06-02
437,22,yes,1980-05-30
437,19,no,2017-03-29
437,64,yes,1979-05-05
437,75,yes,2004-07-17
437,11,no,2008-01-19
437,63,no,2007-09-06
437,59,no,2010-09-20
427,72,yes,1977-06-05
427,98,no,1972-04-20
427,28,no,2015-09-01
187,33,no,1983-07-12
187,1,no,1980-02-06
187,29,yes,1991-04-11
187,93,yes,2010-10-06
1716,50,no,1987-10-24
1716,92,yes,2015-02-10
1716,38,no,1980-11-03
1716,5,yes,2020-07-05
1716,18,yes,1990-01-05
1716,68,yes,1986-11-22
1716,99,no,1996-10-26
1716,17,no,1988-03-28
1599,86,yes,1986-03-07
1599,41,yes,2011-07-01
923,35,no,1987-02-01
729,28,no,2013-06-26
729,12,yes,1989-02-16
729,48,no,1972-03-10
729,91,yes,1985-12-28
729,88,no,1984-10-24
729,26,no,2006-08-02
729,56,yes,2003-10-27
729,50,no,1972-06-16
729,22,yes,1988-11-24
90,23,no,2010-03-26
1933,47,no,1977-05-25
1933,90,yes,1997-08-22
238,49,yes,1985-11-26
238,82,no,2011-10-19
238,18,no,1978-08-24
238,21,no,1976-04-12
238,73,yes,2000-09-26
238,21,no,1997-04-14
238,47,no,2015-02-16
238,77,no,1993-04-27
238,33,no,2011-10-15
1987,40,no,2003-06-18
1987,47,yes,2012-12-13
1987,61,yes,2014-12-24
1987,86,yes,1977-08-12
1987,11,no,2008-10-14
1987,24,no,1989-03-10
1534,23,yes,1998-06-23
1534,80,no,1995-09-21
1534,97,no,1990-02-22
1548,34,yes,2016-01-26
1548,47,yes,1974-06-07
1548,5,no,1971-05-04
1548,15,yes,1981-04-01
1548,66,yes,1978-02-05
1548,55,no,2016-05-19
1548,62,yes,1998-12-19
1548,18,yes,2002-06-20
1548,89,no,2001-09-22
21,96,yes,1982-07-22
21,2,no,1983-04-20
21,88,no,2002-09-21
21,3,no,2020-05-22
21,71,no,1992-02-25
21,95,no,1990-03-01
21,8,no,1991-05-05
1330,4,yes,2007-03-15
1330,65,yes,1991-09-06
1330,95,yes,1976-01-21
1330,74,yes,2004-04-28
1330,39,yes,2001-02-21
1330,15,no,1972-02-26
367,49,no,2001-08-22
367,6,no,1995-08-26
367,44,yes,1988-06-23
367,73,yes,1993-07-28
367,80,yes,1994-05-15
38,81,no,1970-10-29
38,95,no,2000-05-13
38,94,yes,1985-03-28
38,63,no,1982-04-09
38,65,no,1988-03-10
38,6,yes,2019-12-16
38,60,yes,2006-05-02
341,6,yes,1992-02-10
341,35,no,1970-09-29
341,76,yes,1982-07-07
341,3,no,1997-05-12
341,60,no,1978-05-09
341,62,yes,2005-12-20
341,97,yes,1994-12-25
341,99,no,1992-11-06
341,39,no,2004-08-02
1158,32,yes,1990-06-06
1158,52,no,2015-12-29
811,31,no,2011-09-04
811,1,no,1995-07-13
811,13,yes,2010-03-16
811,25,no,1997-06-09
811,84,no,2008-02-02
1164,84,no,2019-06-17
1164,32,yes,2013-10-08
1606,56,yes,1982-06-28
1606,97,yes,1977-08-18
1606,70,no,1994-08-20
1606,95,yes,2005-07-09
1606,85,no,2009-12-02
1415,46,no,2008-07-28
1415,67,no,2017-11-25
1415,36,yes,2017-10-23
1415,28,no,2004-12-01
1415,49,no,1981-04-08
1415,10,yes,2011-05-24
1415,1,yes,1977-02-23
1415,63,no,2007-09-19
1707,86,yes,1999-01-03
1707,98,no,1998-10-17
1707,15,no,1978-07-22
1707,6,yes,1970-11-16
1707,1,no,1975-03-05
417,52,no,2008-04-15
417,63,no,1994-03-13
1895,55,yes,2015-07-23
1895,100,no,2014-07-06
1895,89,yes,2018-04-24
1895,69,no,1981-12-07
800,72,no,1974-05-26
800,77,no,1996-09-23
800,70,no,1972-03-08
800,74,yes,1980-10-11
800,66,yes,1993-11-20
800,75,no,1977-09-02
800,93,no,1976-03-24
1463,72,no,2005-03-25
1463,86,yes,1998-06-13
1463,24,no,2006-08-05
1463,58,no,1999-05-03
1463,23,no,1999-01-23
1012,96,yes,2016-04-11
1012,48,yes,1995-08-07
1012,14,no,2005-11-16
1012,56,yes,2002-01-22
1012,96,yes,2016-02-09
1012,40,yes,1999-08-01
1012,69,no,2017-11-04
816,45,yes,2008-11-10
816,54,yes,2002-07-31
816,34,yes,2008-02-11
816,57,yes,1997-03-31
816,12,no,2002-04-30
816,22,no,2001-08-03
816,49,yes,1971-05-23
816,63,yes,2002-10-21
1334,67,yes,1989-12-01
1334,19,yes,2019-01-05
1290,54,yes,1981-12-15
1290,19,yes,2001-08-06
1290,39,no,1973-02-09
1290,35,no,1999-07-03
1290,5,no,1984-02-16
1290,93,yes,2018-04-17
538,64,yes,1983-04-15
538,59,no,2011-04-17
538,62,yes,2002-03-14
538,64,no,1987-01-06
538,99,no,2020-02-08
538,2,yes,2020-02-25
538,52,yes,1988-03-20
647,53,no,2018-01-17
647,11,no,1972-09-30
647,62,yes,2009-03-31
647,96,no,1977-08-26
647,25,no,1979-08-18
647,100,no,1984-08-28
647,74,yes,2015-11-26
647,77,no,1983-05-04
102,73,yes,2009-10-11
129,41,no,1983-07-26
129,82,yes,1979-01-03
129,76,yes,2006-11-16
129,32,no,2012-05-03
129,63,no,2012-05-28
129,71,yes,1980-12-07
1614,50,no,1979-06-25
1614,99,no,2018-01-05
1614,82,yes,2009-09-14
1614,2,no,1984-04-26
1614,16,yes,1984-03-07
49,67,yes,2009-08-12
49,18,no,1996-05-31
49,32,no,1973-01-29
49,31,yes,2013-06-26
49,68,yes,1996-03-14
49,59,no,2005-03-12
49,7,no,1998-01-14
1623,30,yes,2009-02-04
1623,10,yes,1974-07-10
1623,89,no,1999-06-13
1623,72,no,1992-03-19
875,34,no,2018-10-24
875,62,no,2002-04-20
875,97,no,1998-09-04
875,28,no,1992-10-13
875,14,yes,1979-04-16
875,25,no,2002-04-12
681,3,no,2002-08-07
681,12,no,1988-04-13
681,30,yes,2001-04-06
1124,58,no,1977-03-03
1124,81,yes,2015-11-27
1124,73,yes,1991-11-02
416,54,no,1976-05-13
416,31,yes,1992-03-17
416,92,no,1986-04-13
416,43,no,2019-09-07
416,95,no,1986-07-18
416,59,yes,1975-08-02
417,15,no,2019-12-15
417,26,no,2005-05-21
417,30,no,1974-08-28
417,33,no,2002-11-27
938,37,yes,2002-08-17
938,62,no,2020-05-23
938,16,yes,1973-09-11
938,68,yes,1997-04-21
938,33,no,2008-09-07
938,35,no,2020-03-15
938,98,no,1980-06-09
938,50,no,2009-12-18
1337,58,yes,1971-01-22
1337,42,yes,2013-03-09
1308,55,yes,1983-08-07
1308,99,no,2020-07-21
306,2,no,1970-07-02
306,26,yes,2016-11-30
306,26,yes,1999-02-27
306,71,yes,1973-12-03
306,37,yes,1989-04-25
306,25,yes,1984-03-06
306,20,yes,1975-07-28
306,3,no,1987-04-12
356,54,yes,1995-07-03
356,48,no,1982-07-03
356,57,no,2000-02-25
356,4,no,2002-05-02
356,63,no,1989-12-16
356,94,no,2018-05-10
356,69,no,1994-03-09
356,67,yes,1970-12-28
853,49,no,1990-07-08
853,34,yes,2020-06-25
853,67,no,2002-01-04
853,62,yes,1984-03-10
998,8,no,2008-09-14
136,5,no,1995-10-26
136,93,yes,1991-06-03
136,29,yes,1987-03-13
136,98,no,1973-09-24
136,85,no,1971-03-02
136,43,yes,2017-11-14
456,92,yes,2000-12-16
456,82,yes,2001-08-04
456,93,yes,2002-04-12
456,7,yes,2010-02-08
456,94,yes,2020-04-20
456,12,yes,1991-03-30
329,93,no,1993-08-01
329,59,no,1978-01-12
329,38,yes,1992-11-01
234,35,yes,1976-01-28
234,87,no,2013-06-04
725,41,yes,1989-04-03
725,14,no,1997-01-25
1105,92,yes,2000-01-13
1105,10,no,1980-07-21
1105,100,yes,1973-07-20
1105,80,yes,1986-12-09
1105,47,yes,1977-09-18
1055,61,yes,2014-10-15
1055,87,no,1999-05-21
1055,84,yes,1976-05-27
1055,2,yes,1988-08-04
1055,89,yes,1972-04-25
1055,4,yes,1975-03-18
133,34,yes,1981-05-27
426,38,no,2002-05-29
426,89,yes,1997-06-22
426,14,yes,2014-08-19
426,58,no,2012-03-27
426,7,no,2001-04-28
426,26,no,1984-04-16
426,2,yes,1979-09-11
900,30,yes,1995-07-28
900,91,yes,1980-05-04
900,66,no,1997-12-02
900,40,no,1987-10-09
900,23,yes,1986-01-05
900,92,yes,2011-07-30
1848,88,no,1997-08-06
1848,50,no,1972-01-20
1848,2,yes,1998-08-08
1848,21,yes,2016-02-18
1848,15,yes,1972-06-22
1848,42,no,2015-08-15
1848,9,yes,2008-05-29
1848,33,yes,1994-10-08
1627,100,no,2006-12-06
1627,98,yes,1985-06-08
1627,83,yes,1999-05-22
1627,71,yes,2010-03-30
1627,29,no,2016-04-29
1627,92,yes,2000-04-21
1627,47,no,1973-05-10
1627,92,no,1986-09-01
923,85,no,1975-09-24
923,88,no,2012-01-16
923,55,no,2007-06-29
923,84,no,1994-03-07
923,5,yes,1998-11-29
923,81,yes,1970-11-01
923,36,no,1970-07-06
923,14,yes,1997-09-30
923,81,yes,1983-01-22
1522,82,yes,1995-07-15
1522,33,yes,2019-12-23
1522,11,yes,1987-11-02
1522,18,no,2000-11-15
1522,26,yes,1999-09-05
1522,12,yes,1993-04-23
555,35,no,1980-05-02
555,83,no,2006-04-18
555,9,no,1975-12-09
555,48,yes,1974-09-04
335,2,no,1992-08-14
335,31,yes,1974-10-24
335,73,no,1990-06-05
335,4,no,1991-05-10
335,31,no,1978-04-25
335,52,no,2012-04-25
1572,65,no,2006-03-22
1572,94,no,1980-08-03
1572,41,yes,2020-01-01
1572,41,yes,2019-12-20
1730,5,no,2010-11-20
1061,91,yes,2010-11-23
1061,99,no,1972-01-08
1061,84,no,1995-10-29
1061,3,yes,1972-02-16
1061,78,yes,2008-01-02
1061,99,no,2002-08-29
1061,77,no,2000-10-17
774,45,yes,2018-11-01
774,70,yes,1976-11-03
774,10,no,2001-05-24
774,58,no,1994-04-23
774,75,yes,2000-07-16
774,87,yes,1986-09-05
774,35,no,1973-11-28
774,77,no,1997-03-09
774,4,yes,2006-09-22
814,71,yes,1995-10-16
814,63,yes,1978-12-11
814,16,no,2011-10-26
814,98,yes,1991-11-04
814,79,yes,1995-07-25
814,76,no,2005-01-10
814,48,no,2009-10-01
814,42,no,1975-06-10
829,37,no,2008-06-25
829,93,no,1985-11-19
829,6,no,1979-10-14
1258,25,yes,1990-10-02
1258,28,yes,1992-10-20
1258,65,no,2002-06-28
1258,44,yes,1993-08-23
1859,89,no,1971-06-25
1859,38,yes,2011-07-21
1859,35,no,2009-09-14
1859,42,yes,2002-03-24
1859,65,no,2007-05-17
1859,64,yes,1990-01-01
1859,42,no,1987-11-24
1859,84,no,1970-03-17
1859,95,yes,1980-04-09
761,14,yes,1988-12-28
761,100,no,2008-10-11
761,45,yes,1978-10-27
761,32,yes,2014-10-23
21,15,no,2007-04-16
21,49,yes,1996-06-27
21,25,no,2001-11-01
21,45,yes,1994-08-03
21,71,no,1990-05-21
21,40,no,1997-04-18
21,16,yes,1993-12-08
21,37,yes,2018-10-21
21,57,no,2010-08-26
1633,7,yes,1972-10-08
1633,99,yes,2006-03-14
1633,53,no,1992-12-15
1306,66,yes,2004-10-26
1306,66,no,1973-12-01
1306,85,yes,2004-01-29
1306,35,yes,1988-09-18
1651,51,yes,1983-10-13
1651,68,no,2012-04-27
1651,59,no,2012-02-15
1651,21,yes,2008-05-13
1651,5,yes,1972-05-24
1651,59,no,1977-09-06
1651,26,yes,2019-12-24
1651,91,yes,1971-08-27
1651,43,yes,1970-02-17
946,46,no,1989-12-14
1372,55,yes,2017-09-08
1372,39,yes,1998-09-10
1372,81,yes,1977-05-14
1372,19,yes,2004-06-04
17,28,no,2007-11-15
17,36,no,2000-10-08
17,60,yes,1990-01-30
17,60,yes,1971-09-04
17,62,yes,2004-01-28
17,26,no,1983-07-16
17,67,no,2019-11-26
307,77,no,1986-02-11
1458,24,no,2017-05-05
1458,93,no,1987-08-15
1458,9,yes,1989-12-25
1458,99,yes,1987-01-02
1458,40,yes,1981-06-07
491,26,no,2002-02-21
491,4,no,1995-03-31
491,79,no,1988-06-29
491,100,yes,1987-04-30
491,63,no,2002-01-12
491,13,yes,1972-08-13
491,78,no,2009-10-10
491,3,no,1982-09-02
921,89,yes,2010-11-10
921,42,no,1982-02-22
921,92,yes,1997-03-09
921,14,no,2010-06-30
921,81,yes,2003-02-27
921,12,no,1980-05-14
921,44,no,1980-05-11
921,85,yes,1998-02-18
625,63,no,2011-04-13
625,71,no,1988-07-08
372,53,no,2009-06-20
372,4,yes,1989-08-06
372,74,yes,2006-01-15
372,39,no,2005-09-22
372,42,yes,1978-01-05
372,63,no,1978-10-20
372,73,no,1978-11-06
372,18,no,1996-11-02
1227,91,yes,2014-04-20
1227,16,no,2017-04-09
1227,81,yes,1970-05-07
1227,29,no,2005-11-15
1227,91,no,1998-06-20
1496,82,yes,1979-05-19
1496,92,yes,2000-04-30
1496,33,no,1997-08-21
1496,40,no,1976-10-25
1496,39,yes,2005-01-10
1496,98,yes,2009-10-11
1496,78,no,2005-04-20
1496,68,yes,2007-07-03
1496,18,yes,1989-04-18
259,31,yes,2011-04-13
481,70,no,1994-07-23
481,13,yes,1970-09-05
481,71,no,1971-05-19
481,80,yes,1984-03-18
481,71,no,2002-02-27
481,46,no,2018-10-02
481,75,yes,1982-01-26
481,94,no,2014-02-28
481,56,no,1974-01-30
1616,33,no,2017-03-26
1616,95,yes,1984-05-09
1066,84,yes,1996-04-12
1066,93,yes,2002-09-14
1066,60,yes,1994-08-08
1066,56,yes,2013-03-08
1066,75,no,2014-07-26
1066,48,no,1984-06-02
1066,80,yes,1978-01-02
1066,34,no,2006-05-17
660,27,yes,2005-11-06
660,82,yes,2003-03-23
293,18,no,2008-03-14
293,49,no,2013-03-16
150,34,yes,2016-01-05
150,51,yes,1994-10-28
150,2,yes,2012-01-16
150,9,no,1997-03-11
150,1,yes,1982-05-05
150,8,no,1975-05-26
150,56,no,1971-05-17
150,79,no,2017-11-19
191,94,yes,1988-12-03
191,42,no,1982-10-02
191,23,yes,1990-09-24
191,64,no,2013-03-26
191,52,yes,2008-10-31
1203,5,yes,1978-03-13
1203,50,no,2006-09-18
1203,86,yes,2003-05-25
1203,53,no,2001-12-29
1203,97,yes,1998-01-16
559,25,no,1997-06-20
479,18,no,1973-07-16
479,56,yes,2008-01-07
479,58,no,1993-08-02
479,62,yes,1976-04-25
479,81,no,2005-03-14
479,59,no,2000-06-27
479,85,yes,2004-05-18
479,55,no,2016-03-14
787,12,yes,2011-11-14
787,58,yes,1980-02-06
787,42,yes,2018-01-11
1739,74,no,1972-08-19
1739,31,no,1993-01-17
1739,33,yes,1973-11-19
1739,81,yes,1972-12-18
1739,66,yes,1985-11-13
1739,51,no,1971-01-24
